attribute_category,attribute_data_type,attribute_field_description,attribute_filterable,attribute_name,attribute_repeated,attribute_selectable,attribute_selectable_with,attribute_sortable,attribute_type_url
ATTRIBUTE,"AD_SCHEDULE,AGE_RANGE,APP_PAYMENT_MODEL,AUDIENCE,BRAND,BRAND_LIST,CARRIER,COMBINED_AUDIENCE,CONTENT_LABEL,CUSTOM_AFFINITY,CUSTOM_AUDIENCE,CUSTOM_INTENT,DEVICE,GENDER,INCOME_RANGE,IP_BLOCK,KEYWORD,KEYWORD_THEME,LANGUAGE,LISTING_GROUP,LISTING_SCOPE,LOCAL_SERVICE_ID,LOCATION,LOCATION_GROUP,MOBILE_APPLICATION,MOBILE_APP_CATEGORY,MOBILE_DEVICE,NEGATIVE_KEYWORD_LIST,OPERATING_SYSTEM_VERSION,PARENTAL_STATUS,PLACEMENT,PROXIMITY,SEARCH_THEME,TOPIC,UNKNOWN,UNSPECIFIED,USER_INTEREST,USER_LIST,WEBPAGE,YOUTUBE_CHANNEL,YOUTUBE_VIDEO",<td>Output only. The type of the criterion.</td>,True,ad_group_criterion.type,False,True,,True,google.ads.googleads.v15.enums.CriterionTypeEnum.CriterionType
ATTRIBUTE,MESSAGE,"<td>The list of mappings used to substitute custom parameter tags in a <code translate=""no"" dir=""ltr"">tracking_url_template</code>, <code translate=""no"" dir=""ltr"">final_urls</code>, or <code translate=""no"" dir=""ltr"">mobile_final_urls</code>.</td>",False,ad_group_criterion.url_custom_parameters,True,True,,False,google.ads.googleads.v15.common.CustomParameter
ATTRIBUTE,MESSAGE,<td>Output only. The Search Partners Opt-In recommendation.</td>,False,recommendation.search_partners_opt_in_recommendation,False,True,,False,google.ads.googleads.v15.resources.Recommendation.SearchPartnersOptInRecommendation
ATTRIBUTE,MESSAGE,<td>Output only. The set target CPA recommendation.</td>,False,recommendation.set_target_cpa_recommendation,False,True,,False,google.ads.googleads.v15.resources.Recommendation.ForecastingSetTargetCpaRecommendation
ATTRIBUTE,MESSAGE,<td>Output only. The set target ROAS recommendation.</td>,False,recommendation.set_target_roas_recommendation,False,True,,False,google.ads.googleads.v15.resources.Recommendation.ForecastingSetTargetRoasRecommendation
ATTRIBUTE,INT32,<td>Output only. The OS Minor Version number.</td>,True,operating_system_version_constant.os_minor_version,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the operating system version constant. Operating system version constant resource names have the form: <code translate=""no"" dir=""ltr"">operatingSystemVersionConstants/{criterion_id}</code></td>",True,operating_system_version_constant.resource_name,False,True,,False,N/A
ATTRIBUTE,"MATCH_RANGE_20_TO_30,MATCH_RANGE_31_TO_40,MATCH_RANGE_41_TO_50,MATCH_RANGE_51_TO_60,MATCH_RANGE_61_TO_70,MATCH_RANGE_71_TO_80,MATCH_RANGE_81_TO_90,MATCH_RANGE_91_TO_100,MATCH_RANGE_LESS_THAN_20,UNKNOWN,UNSPECIFIED","<td>Output only. Match rate of the Customer Match user list upload. Describes the estimated match rate when the status of the job is ""RUNNING"" and final match rate when the final match rate is available after the status of the job is ""SUCCESS/FAILED"".</td>",True,offline_user_data_job.operation_metadata.match_rate_range,False,True,,True,google.ads.googleads.v15.enums.OfflineUserDataJobMatchRateRangeEnum.OfflineUserDataJobMatchRateRange
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the offline user data job. Offline user data job resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/offlineUserDataJobs/{offline_user_data_job_id}</code></td>",True,offline_user_data_job.resource_name,False,True,,False,N/A
ATTRIBUTE,"FAILED,PENDING,RUNNING,SUCCESS,UNKNOWN,UNSPECIFIED",<td>Output only. Status of the job.</td>,True,offline_user_data_job.status,False,True,,True,google.ads.googleads.v15.enums.OfflineUserDataJobStatusEnum.OfflineUserDataJobStatus
ATTRIBUTE,INT64,<td>Output only. The ID of the mobile device constant.</td>,True,mobile_device_constant.id,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Android deep link, for example, android-app://com.example.android/http/example.com/gizmos?1234.</td>",True,asset.dynamic_jobs_asset.android_app_link,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The UserInterest resource name.</td>,True,ad_group_criterion.user_interest.user_interest_category,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The User List resource name.</td>,True,ad_group_criterion.user_list.user_list,False,True,,False,N/A
ATTRIBUTE,MESSAGE,<td>Output only. The shopping add age group recommendation.</td>,False,recommendation.shopping_add_age_group_recommendation,False,True,,False,google.ads.googleads.v15.resources.Recommendation.ShoppingOfferAttributeRecommendation
ATTRIBUTE,MESSAGE,<td>Output only. The shopping add color recommendation.</td>,False,recommendation.shopping_add_color_recommendation,False,True,,False,google.ads.googleads.v15.resources.Recommendation.ShoppingOfferAttributeRecommendation
ATTRIBUTE,MESSAGE,<td>Output only. The shopping add gender recommendation.</td>,False,recommendation.shopping_add_gender_recommendation,False,True,,False,google.ads.googleads.v15.resources.Recommendation.ShoppingOfferAttributeRecommendation
ATTRIBUTE,DOUBLE,"<td>This is the fraction of all transactions that are identifiable (for example, associated with any form of customer information). Required. The fraction needs to be between 0 and 1 (excluding 0).</td>",True,offline_user_data_job.store_sales_metadata.loyalty_fraction,False,True,,True,N/A
ATTRIBUTE,DATE,"<td>Time the advertiser uploaded the data to the partner. Required. The format is ""YYYY-MM-DD HH:MM:SS"". Examples: ""2018-03-05 09:15:00"" or ""2018-02-01 14:34:30""</td>",True,offline_user_data_job.store_sales_metadata.third_party_metadata.advertiser_upload_date_time,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Version of partner IDs to be used for uploads. Required.</td>,True,offline_user_data_job.store_sales_metadata.third_party_metadata.bridge_map_version_id,False,True,,True,N/A
ATTRIBUTE,INT64,<td>ID of the third party partner updating the transaction feed.</td>,True,offline_user_data_job.store_sales_metadata.third_party_metadata.partner_id,False,True,,True,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of this shared set. Read only.</td>,True,shared_set.id,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Output only. The manufacturer of the mobile device.</td>,True,mobile_device_constant.manufacturer_name,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Output only. The name of the mobile device.</td>,True,mobile_device_constant.name,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Output only. The operating system of the mobile device.</td>,True,mobile_device_constant.operating_system_name,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Contextual keywords, for example, Software engineering job.</td>",True,asset.dynamic_jobs_asset.contextual_keywords,True,True,,False,N/A
ATTRIBUTE,MESSAGE,"<td>Conditions, or logical expressions, for webpage targeting. The list of webpage targeting conditions are and-ed together when evaluated for targeting. An empty list of conditions indicates all pages of the campaign's website are targeted. This field is required for CREATE operations and is prohibited on UPDATE operations.</td>",False,ad_group_criterion.webpage.conditions,True,True,,False,google.ads.googleads.v15.common.WebpageConditionInfo
ATTRIBUTE,DOUBLE,"<td>Website criteria coverage percentage. This is the computed percentage of website coverage based on the website target, negative website target and negative keywords in the ad group and campaign. For instance, when coverage returns as 1, it indicates it has 100% coverage. This field is read-only.</td>",True,ad_group_criterion.webpage.coverage_percentage,False,True,,True,N/A
ATTRIBUTE,MESSAGE,<td>Output only. The shopping add GTIN recommendation.</td>,False,recommendation.shopping_add_gtin_recommendation,False,True,,False,google.ads.googleads.v15.resources.Recommendation.ShoppingOfferAttributeRecommendation
ATTRIBUTE,MESSAGE,<td>Output only. The shopping add more identifiers recommendation.</td>,False,recommendation.shopping_add_more_identifiers_recommendation,False,True,,False,google.ads.googleads.v15.resources.Recommendation.ShoppingOfferAttributeRecommendation
ATTRIBUTE,DOUBLE,<td>The fraction of valid transactions that are matched to a third party assigned user ID on the partner side. Required. The fraction needs to be between 0 and 1 (excluding 0).</td>,True,offline_user_data_job.store_sales_metadata.third_party_metadata.partner_match_fraction,False,True,,True,N/A
ATTRIBUTE,DOUBLE,<td>The fraction of valid transactions that are uploaded by the partner to Google. Required. The fraction needs to be between 0 and 1 (excluding 0).</td>,True,offline_user_data_job.store_sales_metadata.third_party_metadata.partner_upload_fraction,False,True,,True,N/A
ATTRIBUTE,DOUBLE,<td>The fraction of transactions that are valid. Invalid transactions may include invalid formats or values. Required. The fraction needs to be between 0 and 1 (excluding 0).</td>,True,offline_user_data_job.store_sales_metadata.third_party_metadata.valid_transaction_fraction,False,True,,True,N/A
ATTRIBUTE,INT64,<td>Output only. The number of shared criteria within this shared set. Read only.</td>,True,shared_set.member_count,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>The name of this shared set. Required. Shared Sets must have names that are unique among active shared sets of the same type. The length of this string should be between 1 and 255 UTF-8 bytes, inclusive.</td>",True,shared_set.name,False,True,,True,N/A
ATTRIBUTE,INT64,<td>Output only. The number of campaigns associated with this shared set. Read only.</td>,True,shared_set.reference_count,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the shared set. Shared set resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/sharedSets/{shared_set_id}</code></td>",True,shared_set.resource_name,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the mobile device constant. Mobile device constant resource names have the form: <code translate=""no"" dir=""ltr"">mobileDeviceConstants/{criterion_id}</code></td>",True,mobile_device_constant.resource_name,False,True,,False,N/A
ATTRIBUTE,"MOBILE,TABLET,UNKNOWN,UNSPECIFIED",<td>Output only. The type of mobile device.</td>,True,mobile_device_constant.type,False,True,,True,google.ads.googleads.v15.enums.MobileDeviceTypeEnum.MobileDeviceType
ATTRIBUTE,STRING,"<td>Description, for example, Apply your technical skills.</td>",True,asset.dynamic_jobs_asset.description,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>The name of the criterion that is defined by this parameter. The name value will be used for identifying, sorting and filtering criteria with this type of parameters. This field is required for CREATE operations and is prohibited on UPDATE operations.</td>",True,ad_group_criterion.webpage.criterion_name,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Webpage sample urls</td>,True,ad_group_criterion.webpage.sample.sample_urls,True,True,,False,N/A
ATTRIBUTE,MESSAGE,<td>Output only. The shopping add products to campaign recommendation.</td>,False,recommendation.shopping_add_products_to_campaign_recommendation,False,True,,False,google.ads.googleads.v15.resources.Recommendation.ShoppingAddProductsToCampaignRecommendation
ATTRIBUTE,MESSAGE,<td>Output only. The shopping add size recommendation.</td>,False,recommendation.shopping_add_size_recommendation,False,True,,False,google.ads.googleads.v15.resources.Recommendation.ShoppingOfferAttributeRecommendation
ATTRIBUTE,DOUBLE,"<td>This is the ratio of sales being uploaded compared to the overall sales that can be associated with a customer. Required. The fraction needs to be between 0 and 1 (excluding 0). For example, if you upload half the sales that you are able to associate with a customer, this would be 0.5.</td>",True,offline_user_data_job.store_sales_metadata.transaction_upload_fraction,False,True,,True,N/A
ATTRIBUTE,"CUSTOMER_MATCH_USER_LIST,CUSTOMER_MATCH_WITH_ATTRIBUTES,STORE_SALES_UPLOAD_FIRST_PARTY,STORE_SALES_UPLOAD_THIRD_PARTY,UNKNOWN,UNSPECIFIED",<td>Immutable. Type of the job.</td>,True,offline_user_data_job.type,False,True,,True,google.ads.googleads.v15.enums.OfflineUserDataJobTypeEnum.OfflineUserDataJobType
ATTRIBUTE,"ENABLED,REMOVED,UNKNOWN,UNSPECIFIED",<td>Output only. The status of this shared set. Read only.</td>,True,shared_set.status,False,True,,True,google.ads.googleads.v15.enums.SharedSetStatusEnum.SharedSetStatus
ATTRIBUTE,"ACCOUNT_LEVEL_NEGATIVE_KEYWORDS,BRANDS,NEGATIVE_KEYWORDS,NEGATIVE_PLACEMENTS,UNKNOWN,UNSPECIFIED",<td>Immutable. The type of this shared set: each shared set holds only a single kind of resource. Required. Immutable.</td>,True,shared_set.type,False,True,,True,google.ads.googleads.v15.enums.SharedSetTypeEnum.SharedSetType
ATTRIBUTE,STRING,"<td>Image URL, for example, <a href=""http://www.example.com/image.png"">http://www.example.com/image.png</a>. The image will not be uploaded as image asset.</td>",True,asset.dynamic_jobs_asset.image_url,False,True,,True,N/A
ATTRIBUTE,STRING,<td>The YouTube uploader channel id or the channel code of a YouTube channel.</td>,True,ad_group_criterion.youtube_channel.channel_id,False,True,,True,N/A
ATTRIBUTE,STRING,<td>YouTube video id as it appears on the YouTube watch page.</td>,True,ad_group_criterion.youtube_video.video_id,False,True,,True,N/A
ATTRIBUTE,MESSAGE,<td>Output only. The shopping fix disapproved products recommendation.</td>,False,recommendation.shopping_fix_disapproved_products_recommendation,False,True,,False,google.ads.googleads.v15.resources.Recommendation.ShoppingFixDisapprovedProductsRecommendation
ATTRIBUTE,MESSAGE,<td>Output only. The shopping fix Merchant Center account suspension warning recommendation.</td>,False,recommendation.shopping_fix_merchant_center_account_suspension_warning_recommendation,False,True,,False,google.ads.googleads.v15.resources.Recommendation.ShoppingMerchantCenterAccountSuspensionRecommendation
ATTRIBUTE,STRING,"<td>iOS deep link, for example, exampleApp://content/page.</td>",True,asset.dynamic_jobs_asset.ios_app_link,False,True,,True,N/A
ATTRIBUTE,MESSAGE,<td>Output only. The shopping fix suspended Merchant Center account recommendation.</td>,False,recommendation.shopping_fix_suspended_merchant_center_account_recommendation,False,True,,False,google.ads.googleads.v15.resources.Recommendation.ShoppingMerchantCenterAccountSuspensionRecommendation
ATTRIBUTE,MESSAGE,<td>Output only. The shopping migrate Regular Shopping Campaign offers to Performance Max recommendation.</td>,False,recommendation.shopping_migrate_regular_shopping_campaign_offers_to_performance_max_recommendation,False,True,,False,google.ads.googleads.v15.resources.Recommendation.ShoppingMigrateRegularShoppingCampaignOffersToPerformanceMaxRecommendation
ATTRIBUTE,MESSAGE,<td>Output only. The shopping target all offers recommendation.</td>,False,recommendation.shopping_target_all_offers_recommendation,False,True,,False,google.ads.googleads.v15.resources.Recommendation.ShoppingTargetAllOffersRecommendation
ATTRIBUTE,INT64,<td>Output only. The duration of the Audio in milliseconds.</td>,True,media_file.audio.ad_duration_millis,False,True,,True,N/A
ATTRIBUTE,MESSAGE,<td>Output only. Details for each error code. Alerts are generated from most recent calendar day with upload stats.</td>,False,offline_conversion_upload_client_summary.alerts,True,True,,False,google.ads.googleads.v15.resources.OfflineConversionAlert
ATTRIBUTE,INT64,"<td>iOS app store ID. This is used to check if the user has the app installed on their device before deep linking. If this field is set, then the ios_app_link field must also be present.</td>",True,asset.dynamic_jobs_asset.ios_app_store_id,False,True,,True,N/A
ATTRIBUTE,MESSAGE,<td>Output only. The sitelink asset recommendation.</td>,False,recommendation.sitelink_asset_recommendation,False,True,,False,google.ads.googleads.v15.resources.Recommendation.SitelinkAssetRecommendation
ATTRIBUTE,MESSAGE,<td>Output only. The TargetCPA opt-in recommendation.</td>,False,recommendation.target_cpa_opt_in_recommendation,False,True,,False,google.ads.googleads.v15.resources.Recommendation.TargetCpaOptInRecommendation
ATTRIBUTE,INT64,<td>Output only. The size of the media file in bytes.</td>,True,media_file.file_size,False,True,,True,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the media file.</td>,True,media_file.id,False,True,,True,N/A
