field_filterable,field_repeated,field_selectable,field_sortable,field_selectable_with,field_field_description,field_category,field_data_type,field_name,field_type_url
True,False,True,True,None,"Output only. Indicates if this ad was automatically added by Google Ads and not by a user. For example, this could happen when ads are automatically created as suggestions for new ads based on knowledge of how existing ads are performing.",ATTRIBUTE,BOOLEAN,ad_group_ad.ad.added_by_google_ads,N/A
True,False,True,True,None,Output only. The target cost per acquisition (CPA) option. This is the average amount that you would like to spend per acquisition.,ATTRIBUTE,INT64,campaign.maximize_conversions.target_cpa_micros,N/A
False,True,True,False,None,List of text assets for descriptions. When the ad serves the descriptions will be selected from this list.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.app_ad.descriptions,google.ads.googleads.v15.common.AdTextAsset
True,False,True,True,None,"The name of the campaign. This field is required and should not be empty when creating new campaigns. It must not contain any null (code point 0x0), NL line feed (code point 0xA) or carriage return (code point 0xD) characters.",ATTRIBUTE,STRING,campaign.name,N/A
False,True,True,False,None,List of text assets for headlines. When the ad serves the headlines will be selected from this list.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.app_ad.headlines,google.ads.googleads.v15.common.AdTextAsset
False,False,True,False,None,Output only. The resource name of the Shopping performance view. Shopping performance view resource names have the form: customers/{customer_id}/shoppingPerformanceView,ATTRIBUTE,RESOURCE_NAME,shopping_performance_view.resource_name,N/A
True,False,True,True,None,Whether ads will be served on specified placements in the Google Display Network. Placements are specified using the Placement criterion.,ATTRIBUTE,BOOLEAN,campaign.network_settings.target_content_network,N/A
True,False,True,True,None,Whether ads will be served with google.com search results.,ATTRIBUTE,BOOLEAN,campaign.network_settings.target_google_search,N/A
False,True,True,False,None,List of media bundle assets that may be used with the ad.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.app_ad.html5_media_bundles,google.ads.googleads.v15.common.AdMediaBundleAsset
True,False,True,False,None,Output only. The Smart campaign the search term served in.,ATTRIBUTE,RESOURCE_NAME,smart_campaign_search_term_view.campaign,N/A
True,False,True,True,None,Whether ads will be served on the Google TV network.,ATTRIBUTE,BOOLEAN,campaign.network_settings.target_google_tv_network,N/A
True,False,False,False,None,The Asset resource name of this media bundle.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.app_ad.html5_media_bundles.asset,N/A
True,False,True,False,None,Output only. The resource name of the Smart campaign search term view. Smart campaign search term view resource names have the form: customers/{customer_id}/smartCampaignSearchTermViews/{campaign_id}~{URL-base64_search_term},ATTRIBUTE,RESOURCE_NAME,smart_campaign_search_term_view.resource_name,N/A
True,False,True,True,None,Output only. The search term.,ATTRIBUTE,STRING,smart_campaign_search_term_view.search_term,N/A
True,False,True,True,None,Whether ads will be served on the Google Partner Network. This is available only to some select Google partner accounts.,ATTRIBUTE,BOOLEAN,campaign.network_settings.target_partner_search_network,N/A
False,True,True,False,None,List of image assets that may be displayed with the ad.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.app_ad.images,google.ads.googleads.v15.common.AdImageAsset
True,False,True,False,None,Output only. The ad group the search term served in.,ATTRIBUTE,RESOURCE_NAME,search_term_view.ad_group,N/A
True,False,True,False,None,Output only. The resource name of the topic view. Topic view resource names have the form: customers/{customer_id}/topicViews/{ad_group_id}~{criterion_id},ATTRIBUTE,RESOURCE_NAME,topic_view.resource_name,N/A
True,False,True,True,None,Whether ads will be served on partner sites in the Google Search Network (requires target_google_search to also be true).,ATTRIBUTE,BOOLEAN,campaign.network_settings.target_search_network,N/A
True,False,False,False,None,The Asset resource name of this image.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.app_ad.images.asset,N/A
True,False,True,False,None,Output only. The resource name of the search term view. Search term view resource names have the form: customers/{customer_id}/searchTermViews/{campaign_id}~{ad_group_id}~{URL-base64_search_term},ATTRIBUTE,RESOURCE_NAME,search_term_view.resource_name,N/A
True,False,True,True,None,Output only. The search term.,ATTRIBUTE,STRING,search_term_view.search_term,N/A
True,False,True,False,None,Output only. The resource name of the travel activity group view. Travel Activity Group view resource names have the form: customers/{customer_id}/travelActivityGroupViews/{ad_group_id}~{criterion_id},ATTRIBUTE,RESOURCE_NAME,travel_activity_group_view.resource_name,N/A
True,False,True,True,None,Whether ads will be served on YouTube.,ATTRIBUTE,BOOLEAN,campaign.network_settings.target_youtube,N/A
False,False,True,False,None,Mandatory ad text.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.app_ad.mandatory_ad_text,google.ads.googleads.v15.common.AdTextAsset
True,False,True,True,None,Output only. Indicates whether the search term is currently one of your targeted or excluded keywords.,ATTRIBUTE,"ADDED,ADDED_EXCLUDED,EXCLUDED,NONE,UNKNOWN,UNSPECIFIED",search_term_view.status,google.ads.googleads.v15.enums.SearchTermTargetingStatusEnum.SearchTermTargetingStatus
True,True,True,False,None,The list of optimization goal types.,ATTRIBUTE,"APP_PRE_REGISTRATION,CALL_CLICKS,DRIVING_DIRECTIONS,UNKNOWN,UNSPECIFIED",campaign.optimization_goal_setting.optimization_goal_types,google.ads.googleads.v15.enums.OptimizationGoalTypeEnum.OptimizationGoalType
False,True,True,False,None,List of YouTube video assets that may be displayed with the ad.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.app_ad.youtube_videos,google.ads.googleads.v15.common.AdVideoAsset
True,False,True,True,None,"Output only. Optimization score of the campaign. Optimization score is an estimate of how well a campaign is set to perform. It ranges from 0% (0.0) to 100% (1.0), with 100% indicating that the campaign is performing at full potential. This field is null for unscored campaigns. See ""About optimization score"" at https://support.google.com/google-ads/answer/9061546. This field is read-only.",ATTRIBUTE,DOUBLE,campaign.optimization_score,N/A
True,False,False,False,None,The Asset resource name of this video.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.app_ad.youtube_videos.asset,N/A
True,False,True,False,None,Output only. The resource name of the product group view. Product group view resource names have the form: customers/{customer_id}/productGroupViews/{ad_group_id}~{criterion_id},ATTRIBUTE,RESOURCE_NAME,product_group_view.resource_name,N/A
True,False,True,True,None,Payment mode for the campaign.,ATTRIBUTE,"CLICKS,CONVERSIONS,CONVERSION_VALUE,GUEST_STAY,UNKNOWN,UNSPECIFIED",campaign.payment_mode,google.ads.googleads.v15.enums.PaymentModeEnum.PaymentMode
False,True,True,False,None,List of text assets for descriptions. When the ad serves the descriptions will be selected from this list.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.app_engagement_ad.descriptions,google.ads.googleads.v15.common.AdTextAsset
True,False,True,True,None,Output only. The place ID of the per store view.,ATTRIBUTE,STRING,per_store_view.place_id,N/A
True,False,True,True,None,Maximum bid limit that can be set by the bid strategy. This is an optional field entered by the advertiser and specified in local micros. Note: A zero value is interpreted in the same way as having bid_ceiling undefined.,ATTRIBUTE,INT64,campaign.percent_cpc.cpc_bid_ceiling_micros,N/A
False,True,True,False,None,List of text assets for headlines. When the ad serves the headlines will be selected from this list.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.app_engagement_ad.headlines,google.ads.googleads.v15.common.AdTextAsset
True,False,True,False,None,Output only. The resource name of the per store view. Per Store view resource names have the form: customers/{customer_id}/perStoreViews/{place_id},ATTRIBUTE,RESOURCE_NAME,per_store_view.resource_name,N/A
True,False,True,True,None,"Adjusts the bid for each auction upward or downward, depending on the likelihood of a conversion. Individual bids may exceed cpc_bid_ceiling_micros, but the average bid amount for a campaign should not.",ATTRIBUTE,BOOLEAN,campaign.percent_cpc.enhanced_cpc_enabled,N/A
False,True,True,False,None,List of image assets that may be displayed with the ad.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.app_engagement_ad.images,google.ads.googleads.v15.common.AdImageAsset
True,False,True,True,None,Output only. Indicates which Performance Max campaign the campaign is upgraded to.,ATTRIBUTE,RESOURCE_NAME,campaign.performance_max_upgrade.performance_max_campaign,N/A
True,False,False,False,None,The Asset resource name of this image.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.app_engagement_ad.images.asset,N/A
True,False,True,False,None,Output only. The resource name of the parental status view. Parental Status view resource names have the form: customers/{customer_id}/parentalStatusViews/{ad_group_id}~{criterion_id},ATTRIBUTE,RESOURCE_NAME,parental_status_view.resource_name,N/A
True,False,True,True,None,Output only. Indicates legacy campaign upgraded to Performance Max.,ATTRIBUTE,RESOURCE_NAME,campaign.performance_max_upgrade.pre_upgrade_campaign,N/A
False,True,True,False,None,List of video assets that may be displayed with the ad.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.app_engagement_ad.videos,google.ads.googleads.v15.common.AdVideoAsset
True,False,True,True,None,Output only. The upgrade status of a campaign requested to be upgraded to Performance Max.,ATTRIBUTE,"UNKNOWN,UNSPECIFIED,UPGRADE_COMPLETE,UPGRADE_ELIGIBLE,UPGRADE_FAILED,UPGRADE_IN_PROGRESS",campaign.performance_max_upgrade.status,google.ads.googleads.v15.enums.PerformanceMaxUpgradeStatusEnum.PerformanceMaxUpgradeStatus
True,False,False,False,None,The Asset resource name of this video.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.app_engagement_ad.videos.asset,N/A
True,False,True,False,None,Output only. The resource name of the location view. Location view resource names have the form: customers/{customer_id}/locationViews/{campaign_id}~{criterion_id},ATTRIBUTE,RESOURCE_NAME,location_view.resource_name,N/A
True,False,True,True,None,Output only. The primary status of the campaign. Provides insight into why a campaign is not serving or not serving optimally. Modification to the campaign and its related entities might take a while to be reflected in this status.,ATTRIBUTE,"ELIGIBLE,ENDED,LEARNING,LIMITED,MISCONFIGURED,NOT_ELIGIBLE,PAUSED,PENDING,REMOVED,UNKNOWN,UNSPECIFIED",campaign.primary_status,google.ads.googleads.v15.enums.CampaignPrimaryStatusEnum.CampaignPrimaryStatus
False,True,True,False,None,List of text assets for descriptions. When the ad serves the descriptions will be selected from this list.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.app_pre_registration_ad.descriptions,google.ads.googleads.v15.common.AdTextAsset
True,True,True,False,None,Output only. The primary status reasons of the campaign. Provides insight into why a campaign is not serving or not serving optimally. These reasons are aggregated to determine an overall CampaignPrimaryStatus.,ATTRIBUTE,"AD_GROUPS_PAUSED,AD_GROUP_ADS_PAUSED,APP_NOT_RELEASED,APP_PARTIALLY_RELEASED,ASSET_GROUPS_PAUSED,BIDDING_STRATEGY_CONSTRAINED,BIDDING_STRATEGY_LEARNING,BIDDING_STRATEGY_LIMITED,BIDDING_STRATEGY_MISCONFIGURED,BUDGET_CONSTRAINED,BUDGET_MISCONFIGURED,CALL_EXTENSION_DISAPPROVED,CALL_EXTENSION_UNDER_REVIEW,CAMPAIGN_DRAFT,CAMPAIGN_ENDED,CAMPAIGN_GROUP_ALL_GROUP_BUDGETS_ENDED,CAMPAIGN_GROUP_PAUSED,CAMPAIGN_PAUSED,CAMPAIGN_PENDING,CAMPAIGN_REMOVED,HAS_ADS_DISAPPROVED,HAS_ADS_LIMITED_BY_POLICY,HAS_ASSET_GROUPS_DISAPPROVED,HAS_ASSET_GROUPS_LIMITED_BY_POLICY,KEYWORDS_PAUSED,LEAD_FORM_EXTENSION_DISAPPROVED,LEAD_FORM_EXTENSION_UNDER_REVIEW,MISSING_CALL_EXTENSION,MISSING_LEAD_FORM_EXTENSION,MOST_ADS_UNDER_REVIEW,MOST_ASSET_GROUPS_UNDER_REVIEW,NO_AD_GROUPS,NO_AD_GROUP_ADS,NO_ASSET_GROUPS,NO_KEYWORDS,NO_MOBILE_APPLICATION_AD_GROUP_CRITERIA,SEARCH_VOLUME_LIMITED,UNKNOWN,UNSPECIFIED",campaign.primary_status_reasons,google.ads.googleads.v15.enums.CampaignPrimaryStatusReasonEnum.CampaignPrimaryStatusReason
False,True,True,False,None,List of text assets for headlines. When the ad serves the headlines will be selected from this list.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.app_pre_registration_ad.headlines,google.ads.googleads.v15.common.AdTextAsset
True,False,True,True,None,Whether the campaign is opted in to real-time bidding.,ATTRIBUTE,BOOLEAN,campaign.real_time_bidding_setting.opt_in,N/A
False,True,True,False,None,List of image asset IDs whose images may be displayed with the ad.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.app_pre_registration_ad.images,google.ads.googleads.v15.common.AdImageAsset
True,False,True,False,None,Output only. The resource name of the Managed Placement view. Managed placement view resource names have the form: customers/{customer_id}/managedPlacementViews/{ad_group_id}~{criterion_id},ATTRIBUTE,RESOURCE_NAME,managed_placement_view.resource_name,N/A
True,False,True,False,None,Immutable. The resource name of the campaign. Campaign resource names have the form: customers/{customer_id}/campaigns/{campaign_id},ATTRIBUTE,RESOURCE_NAME,campaign.resource_name,N/A
True,False,False,False,None,The Asset resource name of this image.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.app_pre_registration_ad.images.asset,N/A
True,True,True,False,None,The selected set of conversion actions for optimizing this campaign.,ATTRIBUTE,RESOURCE_NAME,campaign.selective_optimization.conversion_actions,N/A
False,True,True,False,None,List of YouTube video asset IDs whose videos may be displayed with the ad.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.app_pre_registration_ad.youtube_videos,google.ads.googleads.v15.common.AdVideoAsset
True,False,True,False,None,Output only. The resource name of the search term view. Search term view resource names have the form: customers/{customer_id}/paidOrganicSearchTermViews/{campaign_id}~ {ad_group_id}~{URL-base64 search term},ATTRIBUTE,RESOURCE_NAME,paid_organic_search_term_view.resource_name,N/A
True,False,True,True,None,Output only. The ad serving status of the campaign.,ATTRIBUTE,"ENDED,NONE,PENDING,SERVING,SUSPENDED,UNKNOWN,UNSPECIFIED",campaign.serving_status,google.ads.googleads.v15.enums.CampaignServingStatusEnum.CampaignServingStatus
True,False,False,False,None,The Asset resource name of this video.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.app_pre_registration_ad.youtube_videos.asset,N/A
True,False,True,True,None,Output only. The search term.,ATTRIBUTE,STRING,paid_organic_search_term_view.search_term,N/A
True,False,True,False,None,Output only. The resource name of the keyword view. Keyword view resource names have the form: customers/{customer_id}/keywordViews/{ad_group_id}~{criterion_id},ATTRIBUTE,RESOURCE_NAME,keyword_view.resource_name,N/A
True,False,True,False,None,Output only. The resource name of the landing page view. Landing page view resource names have the form: customers/{customer_id}/landingPageViews/{unexpanded_final_url_fingerprint},ATTRIBUTE,RESOURCE_NAME,landing_page_view.resource_name,N/A
True,True,True,False,None,Immutable. The ads account IDs of advertising partners cooperating within the campaign.,ATTRIBUTE,INT64,campaign.shopping_setting.advertising_partner_ids,N/A
True,False,True,True,None,The business name in the ad.,ATTRIBUTE,STRING,ad_group_ad.ad.call_ad.business_name,N/A
True,False,True,True,None,Output only. The advertiser-specified final URL.,ATTRIBUTE,STRING,landing_page_view.unexpanded_final_url,N/A
True,False,True,True,None,"Priority of the campaign. Campaigns with numerically higher priorities take precedence over those with lower priorities. This field is required for Shopping campaigns, with values between 0 and 2, inclusive. This field is optional for Smart Shopping campaigns, but must be equal to 3 if set.",ATTRIBUTE,INT32,campaign.shopping_setting.campaign_priority,N/A
False,False,True,False,None,Whether to enable call tracking for the creative. Enabling call tracking also enables call conversions.,ATTRIBUTE,BOOLEAN,ad_group_ad.ad.call_ad.call_tracked,N/A
True,False,True,True,None,Whether to include local products.,ATTRIBUTE,BOOLEAN,campaign.shopping_setting.enable_local,N/A
True,False,True,False,None,The conversion action to attribute a call conversion to. If not set a default conversion action is used. This field only has effect if call_tracked is set to true. Otherwise this field is ignored.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.call_ad.conversion_action,N/A
True,False,True,False,None,Output only. The resource name of the income range view. Income range view resource names have the form: customers/{customer_id}/incomeRangeViews/{ad_group_id}~{criterion_id},ATTRIBUTE,RESOURCE_NAME,income_range_view.resource_name,N/A
True,False,True,True,None,"Feed label of products to include in the campaign. Only one of feed_label or sales_country can be set. If used instead of sales_country, the feed_label field accepts country codes in the same format for example: 'XX'. Otherwise can be any string used for feed label in Google Merchant Center.",ATTRIBUTE,STRING,campaign.shopping_setting.feed_label,N/A
